Aqueous UO2++ in Granite,Aqueous UO2++ in Bentonite,Aqueous UO2++ in Source,Adsorbed UO2++ in Bentonite,Mineralized UO2++ in Bentonite,Mineralized UO2++ in Source,m1_a1,m1_a2,m1_a3,m1_a4,m1_a5,m2_a1,m2_a2,m2_a3,m2_a4,m2_a5,m2_s1,m2_s2,m2_s3,m2_s4,m2_s5,m2_s6,m2_w1,m2_w2,m2_w3,Calcium,Carbonate,Calcium_frac,Carbonate_frac,Calcium_conc,Carbonate_conc,Calcium_frac_conc,Carbonate_frac_conc,Effluxed UO2++
0.00012096964961103997,0.0019954828982440805,2.510254573741385e-05,0.18539278627079497,0.0,241.3115180844747,1.0485340440361287e-07,1.4267889123287907e-08,2.5955638527838283e-10,1.1037667832836722e-09,4.412391265522883e-10,1.6948178560568353e-06,2.592947573371646e-07,5.314119926694431e-09,1.875028305848823e-08,8.018669194086715e-09,0.006737000222206857,0.001594650640768964,0.00018918037294997462,1.1248591423324104e-05,0.0225228344870834,0.007530166873132042,0.00034192023230681637,0.0025593116275038734,0.1439064677272025,0.11698988668281446,0.010184477368545329,0.01001568218007454,0.0007628404743432722,0.021116238783625438,0.0018382602299949395,0.024916813606776552,0.001897779259482739,0.001031685777
0.0001220524653450732,0.002016073415657879,2.5043016668314417e-05,0.18735879722018467,0.0,241.30949899875685,1.0582675982837468e-07,1.4365532642428555e-08,2.606640733870108e-10,1.111048224259463e-09,4.4425878427221335e-10,1.7132687157603653e-06,2.6108383483635593e-07,5.328955494520004e-09,1.888253023909751e-08,8.07399717830228e-09,0.006841480773165497,0.0016186991134571397,0.0001919525709855547,1.1408630915362177e-05,0.022759347483871026,0.007571714526111474,0.0003472262261812895,0.002597932738238142,0.14541902960056383,0.11750246224799217,0.01014453701194778,0.010036930927400352,0.000761258638390662,0.021208723212246993,0.0018310482477270134,0.024969230226236816,0.0018938102036546783,0.0010631548349
0.00012311328061320753,0.0020363972535492564,2.498485982573367e-05,0.1893002513736438,0.0,241.30750446801767,1.0678118962973762e-07,1.446045040774198e-08,2.61721478534582e-10,1.1181228873995705e-09,4.471941471514696e-10,1.7314972499655972e-06,2.6283390537300224e-07,5.343054711581257e-09,1.9011943484372194e-08,8.128118793277104e-09,0.006945492484153867,0.0016426228388178017,0.00019470840656098307,1.1567608746543575e-05,0.022992804802793747,0.0076121134021495465,0.0003525084723510399,0.0026363539679239096,0.14691207377367757,0.11801182881800353,0.010105284482921542,0.01005769740733135,0.0007597022589644286,0.02130062533619982,0.0018239601982474134,0.02502047688753721,0.001889907007738543,0.0010949132006
0.00012415269202243828,0.0020564601341503588,2.4928049869899157e-05,0.19121762585237076,0.0,241.30553401459946,1.0771698476786473e-07,1.4552895384976181e-08,2.6273825538123725e-10,1.1250256513267494e-09,4.500530382713249e-10,1.7495078000716142e-06,2.6454620086555767e-07,5.356451872928686e-09,1.9138611467955493e-08,8.181071947892434e-09,0.00704903278040192,0.001666421328595011,0.00019744783712174368,1.172552335377249e-05,0.023223266183178364,0.007651403853524693,0.0003577668384692085,0.002674574520386917,0.14838598131178815,0.11851797543243525,0.010066705442797782,0.010078185783080014,0.0007581707635390853,0.02139194392698515,0.0018169935621670406,0.025071048281878474,0.0018860672176245557,0.00112695511
0.0001251700659480597,0.0020762677352030028,2.487256415874539e-05,0.19311138883225443,0.0,241.30358717099074,1.0863176615384269e-07,1.4644240226193479e-08,2.6377072643830727e-10,1.1320286015418058e-09,4.5287790732003246e-10,1.7673046434570588e-06,2.6622195413390167e-07,5.369181390313773e-09,1.9262622866687626e-08,8.232895192961321e-09,0.007152098599399212,0.0016900940030641224,0.00020017081200428204,1.1882372848935976e-05,0.023450790328956556,0.0076896256592803944,0.00036300116748817974,0.002712593453070471,0.14984112670218652,0.1190208919677582,0.010028787653377197,0.010097316839632258,0.0007566674267040761,0.02148267541584358,0.0018101459870615347,0.025118292975288614,0.0018823014480649802,0.001159274885
0.0001261658452909542,0.0020958252334870972,2.4818379986121777e-05,0.19498199816343464,0.0,241.30166347960716,1.0952796607103419e-07,1.4732915197340882e-08,2.6475529250126113e-10,1.1388265238585503e-09,4.556202097521608e-10,1.7848916886176327e-06,2.6786229603050566e-07,5.38127453546538e-09,1.938405907535459e-08,8.283623592301257e-09,0.007254687432410624,0.0017136404112197477,0.00020287729560210772,1.203815623031977e-05,0.023675434665305806,0.0077268167549120895,0.00036821133052493524,0.0027504100304539983,0.15127787629507874,0.11952055423182761,0.009991517430852288,0.010116523202052361,0.0007551871930046126,0.021572817208761894,0.0018034151578301188,0.025165739985391084,0.0018785944696490073,0.0011918666628999998
0.00012714148019987758,0.002115137845544865,2.476546988781848e-05,0.1968299000855417,0.0,241.29976249313088,1.1040754514343988e-07,1.4818537910957624e-08,2.656728368679375e-10,1.145322641754124e-09,4.582681201244705e-10,1.8022729545702635e-06,2.69468304278962e-07,5.392759974442123e-09,1.9502997881582053e-08,8.333290241423153e-09,0.007356798081112805,0.001737060384585438,0.0002055672824905472,1.2192874089419835e-05,0.023897255122237254,0.007763012338383724,0.0003733972652592447,0.0027880239708720613,0.1526965869177259,0.12001695817375298,0.009954880643963587,0.010136163050243804,0.0007537287276197918,0.021662369925287688,0.0017967986387342546,0.025214258205092068,0.001874941302798382,0.0012247248597
0.00012809770873107294,0.002134210786105248,2.471381090565233e-05,0.19865553142105336,0.0,241.29788377429207,1.1127130183295301e-07,1.4901072320277582e-08,2.6652009687996154e-10,1.1514969492476638e-09,4.608205236794283e-10,1.8194524361851298e-06,2.710410567869043e-07,5.403666382115966e-09,1.9619517061463342e-08,8.381928447006122e-09,0.0074584287873344654,0.0017603536382523276,0.00020824075528207579,1.2346526413025141e-05,0.024116306533335873,0.007798247165520615,0.00037855888099596637,0.0028254348060988872,0.15409760842258452,0.12051009958863028,0.009918864565797214,0.010156273320700574,0.0007522914353589138,0.02175133283854021,0.0017902941354088217,0.025263939607725425,0.0018713404799355737,0.0012578440085
0.00012903513941876595,0.002153049113950003,2.466337899114004e-05,0.2004593194815158,0.0,241.296026895341,1.1211950305279473e-07,1.4980797545252828e-08,2.6730665236164537e-10,1.1573932339551558e-09,4.6328605229257516e-10,1.8364340345592358e-06,2.725815895571098e-07,5.41402095316792e-09,1.9733691404901347e-08,8.429570243385741e-09,0.007559578148205657,0.0017835199708444048,0.00021089770646349484,1.2499113774740221e-05,0.024332642554318166,0.007832554554320163,0.00038369610512600235,0.002862642202384828,0.15548128316501902,0.12099997568173733,0.009883456736214716,0.010176688112512721,0.0007508756254648875,0.021839705461825856,0.0017838994003715892,0.02531437166775155,0.0018677927877049118,0.0012912188858
0.0001299546733404378,0.002171657970737628,2.461414910950403e-05,0.20224168135556092,0.0,241.29419143814744,1.129518467898987e-07,1.5058678822211314e-08,2.680678399052981e-10,1.1631825267268436e-09,4.656945562203294e-10,1.8532217692278078e-06,2.7409091422131364e-07,5.423849478902081e-09,1.9845594062886172e-08,8.476246785266243e-09,0.007660245440485214,0.0018065593279571076,0.0002135381442822542,1.2650637584245682e-05,0.024546315549199334,0.007865966004455022,0.00038880889958222987,0.002899646062227602,0.15684794527351942,0.12148659838204101,0.009848645095951968,0.010196630997143696,0.0007494832401090001,0.021927488804510713,0.0017776121642814082,0.025363644260754985,0.00186430462050139,0.0013248445067
0.00013085632453142278,0.002190042120162462,2.4566099639978182e-05,0.204003026070386,0.0,241.29237699391393,1.1376692946675485e-07,1.5135840455799443e-08,2.6884835169913873e-10,1.1690770407775534e-09,4.680808049355463e-10,1.869819287873937e-06,2.755700104735392e-07,5.433177536313231e-09,1.9955295756527484e-08,8.521988616106298e-09,0.0077604289759941455,0.0018294714544732,0.00021616205650551676,1.2801098233959925e-05,0.02475737697780756,0.007898513167006531,0.0003938971773541123,0.002936445966238279,0.15819792312589742,0.12196995997126299,0.009814418236963428,0.010215440241736366,0.0007481165052413636,0.022014681259590857,0.0017714303528997724,0.02541011768346594,0.0018608819580246635,0.0013587158801
0.00013173942771569163,0.002208206152824954,2.451921091839073e-05,0.2057437547521911,0.0,241.29058316223959,1.1456646454071231e-07,1.5210388066944647e-08,2.6957512875672007e-10,1.1747270178495925e-09,4.703862141486457e-10,1.8862301032913601e-06,2.7701983284486825e-07,5.442030039860393e-09,2.0062865322526792e-08,8.566825189319094e-09,0.007860126445200056,0.0018522559746997707,0.00021876941959813614,1.2950495614692657e-05,0.024965877390716283,0.007930227464006779,0.00039896081993835654,0.002973041301849532,0.15953153931567654,0.12245003605194704,0.00978076518851525,0.010234483969324762,0.0007467707021635991,0.022101279742571887,0.001765352093780353,0.025457168396817182,0.001857511094430139,0.0013928283936
0.00013260459097364963,0.002226154776230043,2.4473459119626426e-05,0.20746425829791473,0.0,241.28880955159502,1.1534969947820625e-07,1.528340752576643e-08,2.702887810307867e-10,1.180331224073448e-09,4.726443647572968e-10,1.9024579003479969e-06,2.7844129167338624e-07,5.450429571278898e-09,2.0168368625466596e-08,8.61078457413274e-09,0.007959337319681185,0.001874912891158625,0.0002213602498173835,1.3098831685477995e-05,0.02517186595580108,0.007961137384498967,0.00040399979928484354,0.003009432063915939,0.16084910762374446,0.12292683179784801,0.009747674809000066,0.010252929424439111,0.000745448302503468,0.022187284641022424,0.0017593753325642492,0.025502738909999753,0.0018541991895831722,0.0014271773461
0.00013345180985587405,0.0022438926591688965,2.442882415532793e-05,0.20916492000023146,0.0,241.28705577894124,1.1611709467282658e-07,1.535453034682738e-08,2.709745504105121e-10,1.1858199972150741e-09,4.748438612252392e-10,1.918506328921124e-06,2.7983530420567994e-07,5.458399056951931e-09,2.0271871958674444e-08,8.653895117780883e-09,0.0080580602212016,0.0018974420303111597,0.00022393454543868284,1.3246107504693242e-05,0.02537539098250754,0.007991271504263292,0.0004090140442397053,0.0030456179649460575,0.16215093636862485,0.12340034549636171,0.009715137169943757,0.010270996635233794,0.0007441476505814669,0.02227269451332702,0.0017534981889301554,0.025547393745498664,0.001850943361131746,0.0014617578630999998
0.00013428206626682387,0.0022614239100907144,2.4385281711690716e-05,0.21084611391388264,0.0,241.285321469724,1.1687014800888671e-07,1.5423364519143044e-08,2.716156557294842e-10,1.1910988707684633e-09,4.769725804757617e-10,1.934378595987705e-06,2.812026717512539e-07,5.465958093578187e-09,2.037343334538618e-08,8.696181756212227e-09,0.008156295225403709,0.001919843528312867,0.0002264923375438703,1.3392325856154491e-05,0.025576499534807905,0.008020655974746362,0.000414003557495383,0.0030815992149105637,0.16343732593130253,0.12387057450529315,0.009683140597474924,0.010289279582206176,0.0007428666899178874,0.022357510166048977,0.0017477186588658006,0.02559258776601559,0.0018477368418534693,0.0014965653802
0.00013509642259823356,0.0022787527908471822,2.4342809950638214e-05,0.21250820547143617,0.0,241.28360625781926,1.1760995031255523e-07,1.5489902302416733e-08,2.7220892469333484e-10,1.1961503990464814e-09,4.790302831464719e-10,1.9500780504891513e-06,2.8254420284914945e-07,5.473126130627191e-09,2.0473111361091892e-08,8.737669398860305e-09,0.008254042168933405,0.0019421174692723225,0.00022903365146903205,1.3537489201409492e-05,0.02577523764069548,0.008049316354144544,0.0004189683296415508,0.003117375940455456,0.1647085700923575,0.12433752154040442,0.009651674265219918,0.010307817718638411,0.0007416049517212117,0.022441732501915834,0.0017420348208027016,0.025638412793770826,0.0018445780087625054,0.0015315952826
0.000135895728547832,0.0022958837786538687,2.4301387267020813e-05,0.21415155178935236,0.0,241.28190978522468,1.1833551530032173e-07,1.5555609882785005e-08,2.7280839334948847e-10,1.2012425418648485e-09,4.810623115348561e-10,1.9656082519193685e-06,2.8386071453606e-07,5.479922329244469e-09,2.0570965244654943e-08,8.778383176338865e-09,0.008351301156781428,0.001964263995114004,0.00023155851872229248,1.3681600327539922e-05,0.0259716502859157,0.008077277128423769,0.00042390836492526695,0.0031529483613055923,0.165964955991346,0.12480120364529403,0.009620728401907102,0.010325447330472984,0.0007403654561577294,0.02252536292213231,0.0017364447817678971,0.025682006128061128,0.001841476652147776,0.001566843126
0.00013668069755174586,0.002312820822910928,2.4260992600075963e-05,0.21577650248809013,0.0,241.2802317019566,1.1904855133160164e-07,1.5619710011281986e-08,2.73382554502252e-10,1.2062143314211833e-09,4.830446289420519e-10,1.9809722969755914e-06,2.851529543017748e-07,5.4863644437499985e-09,2.066704916493143e-08,8.818346398845343e-09,0.008448072285091892,0.0019862832478871675,0.00023406697114591467,1.3824662063588304e-05,0.02616578153633632,0.008104562075337217,0.0004288236671769316,0.0031883166976347647,0.16720676490822683,0.12526162345193748,0.009590292679813572,0.010342941261464966,0.0007391450417842586,0.022608402166101157,0.0017309467003597866,0.025725282041693248,0.001838424311705505,0.0016023046565000001
0.00013744991109282303,0.002329568492267335,2.4221608283604365e-05,0.21738340096509823,0.0,241.27857166552317,1.1974366918152052e-07,1.5685330279686074e-08,2.740549592350047e-10,1.2116839110290821e-09,4.85073957192673e-10,1.9961737810753246e-06,2.864217635268744e-07,5.492472451423501e-09,2.0761424223617935e-08,8.857585286954166e-09,0.008544354477311267,0.002008175125088753,0.00023655901521810467,1.3966675932103107e-05,0.026357674795849773,0.008131195519516682,0.00043371418072584415,0.0032234807772597448,0.16843427391082422,0.12571879256604068,0.009560359892557222,0.010357655914724609,0.0007379513309606344,0.022690847979264548,0.0017255389470521528,0.025761746792939154,0.0018354457311807475,0.0016379757702
0.0001382032132517989,0.0023461303084840036,2.4183219898679224e-05,0.21897258361015992,0.0,241.27692934026322,1.2042582523436194e-07,1.5748414789547256e-08,2.746694851965936e-10,1.2168827545759905e-09,4.870248662497925e-10,2.0112154603719594e-06,2.876678571475414e-07,5.498263783782784e-09,2.085414163266459e-08,8.896121442597737e-09,0.008640145789485376,0.00202993935939361,0.00023903464276208477,1.4107642880142996e-05,0.026547372676974892,0.0081572019662843,0.000438579805894226,0.0032584401636461275,0.16964775502579235,0.12617267767664633,0.009530920275865983,0.01037287942868879,0.0007367743386750608,0.022772698520253456,0.0017202200829810903,0.025799498484627446,0.0018325103038975962,0.0016738524604
0.0001389413371736802,0.002362509719268226,2.4145803458249463e-05,0.22054437860815906,0.0,241.27530439771726,1.2109665229084276e-07,1.580826294781158e-08,2.751981051922598e-10,1.221662568952236e-09,4.88875690078496e-10,2.0261000763236253e-06,2.888918706197753e-07,5.503752791721586e-09,2.094524770877598e-08,8.933974784076778e-09,0.008735447346589246,0.002051576322633271,0.00024149391122378803,1.4247567159251032e-05,0.02673491652681439,0.008182602090356702,0.00044342059885114677,0.0032931954466712612,0.17084747221163568,0.12662327682402297,0.009501963470349043,0.010389195122539933,0.00073561206817911,0.022853954871661888,0.0017149883480375838,0.02583996500937374,0.0018296114259113234,0.0017099308372999999
0.00013966529078645505,0.002378710430309934,2.410933964221883e-05,0.22209910629596452,0.0,241.2736965169522,1.2175695336730436e-07,1.5865051382202822e-08,2.75645292197234e-10,1.2260412917850177e-09,4.906318909486593e-10,2.0408305901208566e-06,2.900944658564301e-07,5.508954244693961e-09,2.103479049098146e-08,8.971165761749362e-09,0.008830259827611923,0.0020730862889775962,0.00024393686734237893,1.438645243316463e-05,0.026920346761993872,0.00820741631624623,0.00044823659313987795,0.003327747059550388,0.1720336834937552,0.12707059819018413,0.00947348014337741,0.010406518123922298,0.0007344643753140057,0.022934618554036723,0.0017098420607292429,0.025882935531847538,0.001826748759798059,0.0017462067901
0.00014037596331297283,0.002394736113571561,2.4073809356141865e-05,0.22363707996253837,0.0,241.2721053841136,1.2240625548726064e-07,1.5919873165368365e-08,2.760512203916863e-10,1.2302122775941515e-09,4.923272724940494e-10,2.055409944928622e-06,2.9127629162497865e-07,5.51388246303213e-09,2.1122817082977602e-08,9.007714397003309e-09,0.00892458391657427,0.00209446953432033,0.00024636355811813345,1.4524302384065915e-05,0.02710370292726868,0.008231664439580694,0.00045302782258612346,0.0033620954384732562,0.1732066413401084,0.12751465160757613,0.0094454613415065,0.010424132539773756,0.0007333333683202239,0.023014691102556092,0.001704779586936436,0.025926635011717512,0.0018239279393088476,0.0017826763398000002
0.00014107353878043376,0.002410590237106691,2.4039194242193813e-05,0.22515860671550192,0.0,241.27053069219448,1.2304395679241163e-07,1.59733521309603e-08,2.7643852018922703e-10,1.2342945604465248e-09,4.939811269621361e-10,2.0698409065242075e-06,2.924379741309023e-07,5.5185513957854095e-09,2.1209373036788055e-08,9.043640366766718e-09,0.00901842022143352,0.0021157263211057575,0.00024877402946868146,1.4661120658661148e-05,0.027285023809560563,0.008255365777138795,0.00045779431718221157,0.003396240998250479,0.17436659338983812,0.1279554427619266,0.009417898553455466,0.01044148930822282,0.0007322204964028093,0.02309417294738486,0.001699799346551465,0.025969708361283914,0.001821153303557997,0.0018193357308
0.0001417585489192547,0.00242627626922302,2.4005476756401815e-05,0.2266639865241679,0.0,241.268972140757,1.236711484454211e-07,1.6025053253789828e-08,2.7678984153521505e-10,1.238195210588666e-09,4.955800010627576e-10,2.0841262630948437e-06,2.9358012137389816e-07,5.522974243371755e-09,2.129450238129817e-08,9.0789621890854e-09,0.009111769212354138,0.00213685688465592,0.00025116832472916843,1.4796910786783824e-05,0.027464347323515104,0.00827853915956816,0.0004625360999485151,0.003430184110335218,0.17551378172013027,0.12839297548768824,0.009390783082066194,0.010459035887519149,0.000731124262815552,0.023173065639700164,0.0016948998334396644,0.026013252716317853,0.0018184200169298562,0.0018561814734
0.0001424313623922718,0.0024417975958374327,2.397263924781303e-05,0.22815351291189345,0.0,241.26742943590858,1.24287873054485e-07,1.6075240747626286e-08,2.771145962947315e-10,1.2419580466836364e-09,4.97132065697363e-10,2.0982687429861194e-06,2.9470332088829884e-07,5.527163596428627e-09,2.1378247794591752e-08,9.113698016947641e-09,0.009204631737164725,0.0021578615396487338,0.00025354649545534223,1.4931676715976004e-05,0.027641710552039626,0.00830120249338694,0.00046725321310568847,0.00346392527377959,0.17664844310562533,0.12882725823115632,0.009364106592476537,0.010476631828487439,0.000730044825902185,0.023251370652427255,0.001690079539066468,0.026056920605173707,0.0018157286022999909,0.0018932101808
0.00014309218605407402,0.002457157699639423,2.3940664168832038e-05,0.22962747306108297,0.0,241.26590229008076,1.2489370161466368e-07,1.612442017420654e-08,2.774309390430269e-10,1.2456786792681632e-09,4.986529555180827e-10,2.1122711651410805e-06,2.9580816315254773e-07,5.531131925463735e-09,2.146065205982279e-08,9.14786596464052e-09,0.009297008563050933,0.0021787405860846745,0.0002559085919639202,1.5065422348706244e-05,0.027817149798285246,0.00832337321948156,0.0004719456948032171,0.0034974649642493558,0.17777080934946132,0.1292583044943107,0.009337861332796567,0.01049385688402472,0.0007289830859660243,0.02332908966264564,0.0016853370090410807,0.0260996803636965,0.0018130822389257869,0.0019304185677
0.00014374142933922584,0.002472359486353946,2.3909534075736474e-05,0.23108614822631324,0.0,241.26439042192294,1.2548972172334558e-07,1.6172060320598533e-08,2.777179817266466e-10,1.249248298336223e-09,5.00126242597038e-10,2.1261358558284592e-06,2.9689516122896395e-07,5.5348901050479716e-09,2.1541752649750665e-08,9.181482272412967e-09,0.009388900996249526,0.002199494437828238,0.0002582546765064669,1.519815220668583e-05,0.027990700579296167,0.008345067772574918,0.00047661361058678813,0.003530803840429753,0.17888110724333395,0.1296861156673813,0.00931203879225027,0.010511181977864353,0.0007279374052437138,0.023406223761886672,0.0016806707682555722,0.02614268813175281,0.0018104757966135327,0.001967803453
0.0001443793106089918,0.002487406211729948,2.3879232458783965e-05,0.23252981325308134,0.0,241.26289355622535,1.2607537758905492e-07,1.6218778800750177e-08,2.7799876143949644e-10,1.2527803209941746e-09,5.0157102685052e-10,2.1398654587250893e-06,2.9796486108053013e-07,5.5384494189381056e-09,2.1621589231330387e-08,9.214563764801768e-09,0.009480310057673899,0.0022201234482353946,0.00026058480492671644,1.5329870472798235e-05,0.028162397641914933,0.008366302325254432,0.0004812570115331066,0.00356394246398854,0.17997955866626192,0.13011070427616309,0.0092866314335837,0.010528190274966676,0.0007269087189558901,0.023482774653730172,0.001676079416065737,0.026184918177907565,0.0018079123602017001,0.0020053617057
0.00014500609164411625,0.0025023010803403916,2.3849743708113588e-05,0.23395873708681966,0.0,241.26141142363065,1.266511742845433e-07,1.6264385741606475e-08,2.782652609121941e-10,1.2562354594506175e-09,5.029814363893348e-10,2.1534625826899124e-06,2.9901779397634224e-07,5.541820708794806e-09,2.1700200260351915e-08,9.247126567627157e-09,0.009571236614162173,0.0022406279398894825,0.000262899030063625,1.546058118787708e-05,0.028332275012844636,0.008387092707309269,0.0004858759409172308,0.0035968813473486677,0.18106638090517846,0.1305320808376249,0.009261631769640543,0.010545031061546611,0.000725896333883865,0.023558744393697213,0.001671561612512154,0.02622673863338474,0.001805389980606854,0.0020430902943
0.00014562200759781963,0.0025170471468165,2.3821051768221933e-05,0.23537318303338517,0.0,241.25994376049744,1.272171825932933e-07,1.63090137931269e-08,2.7852150581926643e-10,1.2596370137876717e-09,5.043615734506033e-10,2.166929717710528e-06,3.0005446242783875e-07,5.545014069065393e-09,2.1777622236677797e-08,9.27918625510603e-09,0.00966168205409864,0.0022610083471689886,0.00026519741667442977,1.5590289023638208e-05,0.02850036596655781,0.008407453805660062,0.0004904704685203844,0.0036296211826247534,0.18214178645045195,0.13095025921200737,0.009237032473404336,0.01056159327950255,0.0007249001236573358,0.023634134984904607,0.00166711599999924,0.026267881741345235,0.001802908919004907,0.0020809862918
0.00014622682537383344,0.0025316464395680554,2.3793139693192344e-05,0.23677340998857613,0.0,241.25849030903296,1.2777366143884838e-07,1.6352271745878754e-08,2.7875359327935977e-10,1.2629109075371806e-09,5.056993397610267e-10,2.1802684470651077e-06,3.0107526141423904e-07,5.54803795671836e-09,2.185388478303939e-08,9.310756525719606e-09,0.009751648341706932,0.0022812652251120637,0.0002674800419898254,1.571899928495548e-05,0.028666703173381766,0.008427399619106286,0.0004950406933867336,0.0036621628558383013,0.1832059839418823,0.1313652261336947,0.00921282540866568,0.010578182415571487,0.0007239191929222328,0.023708945012104958,0.0016627411792971628,0.02630909156114654,0.0018004658627768034,0.0021190468067
0.00014682050065761842,0.0025461020723460378,2.37659924756866e-05,0.23815966958752444,0.0,241.25705081741603,1.2832053376181595e-07,1.6394184556178956e-08,2.7896244316232027e-10,1.2660631881764349e-09,5.069955071022502e-10,2.1934813329817195e-06,3.020806855647291e-07,5.550902010198957e-09,2.1929023462957535e-08,9.34185221650718e-09,0.00984113660059056,0.002301398937440009,0.0002697469613526096,1.5846716018002783e-05,0.028831318483900706,0.008446944347646437,0.000499586671877707,0.003694506945797275,0.18425917678212853,0.13177699909389282,0.009189003632275306,0.010594743873571146,0.0007229534971408087,0.02378317765663415,0.0016584358983478208,0.026350232300973813,0.0017980607006444394,0.0021572689859
0.00014740558158348778,0.0025604184246990048,2.3739599423318142e-05,0.23953220588898352,0.0,241.25562503748762,1.28860179516325e-07,1.64349159516147e-08,2.791486582922442e-10,1.2690919407700865e-09,5.082551388026316e-10,2.2065720749454432e-06,3.030713417370417e-07,5.553617158168186e-09,2.2003081072495152e-08,9.372488963889945e-09,0.009930146543435265,0.0023214095869514267,0.0002719982078110684,1.5973442456081245e-05,0.02899424291988078,0.00846610291023133,0.0005041083887411647,0.003726653612690037,0.18530156309251977,0.13218562126123395,0.009165561372103965,0.010611452370119727,0.0007220021035705204,0.02385684063139145,0.0016541991092918408,0.026391738508545644,0.0017956911132833056,0.0021956500033
0.00014798115405302608,0.002574597079075101,2.3713941899278836e-05,0.2408912628888538,0.0,241.25421272743424,1.293916257431987e-07,1.6474503661904378e-08,2.793156016669602e-10,1.2720139072980835e-09,5.094794016667334e-10,2.2195418885599057e-06,3.040475521240425e-07,5.556190158368486e-09,2.207608202071462e-08,9.402678990512793e-09,0.010018681086503889,0.002341297929201027,0.00027423387945215604,1.609918497095766e-05,0.029155507200090622,0.008484887256763288,0.0005086059914298641,0.0037586040649913496,0.18633333906807306,0.1325910808554611,0.009142490911235233,0.010628174558759824,0.000721065214601421,0.023929931871141532,0.0016500294229962816,0.026433278537052924,0.0017933576039386467,0.0022341870195
